,PC1,PC2,ss
1614,-0.16439334,0.19493893,100
1615,0.08349812,0.04622248,100
1616,-0.3783976,0.19223064,100
1617,-0.24566957,-0.042081058,100
1618,-0.24605796,-0.14498681,100
1619,-0.030299097,-0.089081526,100
1620,0.03789884,0.11777645,100
1621,-0.2165834,0.17055869,100
1622,-0.22109291,0.19379702,100
1623,0.06678969,-0.16632354,100
1624,0.07436502,0.2989471,100
1625,-0.06964964,0.041486442,100
1626,-0.05602005,-0.15588307,100
1627,-0.1717228,-0.31062883,100
1628,0.27525914,-0.0069001317,100
1629,0.12074992,0.03908652,100
1630,-0.054997772,0.0005623102,100
1631,-0.14673999,0.07373381,100
1632,-0.05178067,-0.20122653,100
1633,-0.17489845,-0.094828725,100
1634,-0.15408415,0.07690674,100
1635,0.24786171,0.07489845,100
1636,-0.09725553,0.13829869,100
1637,0.14872742,0.17142844,100
1638,-0.021574736,0.12973428,100
1639,0.17472997,0.054506183,100
1640,0.036560535,-0.114335,100
1641,-0.17555979,-0.28197265,100
1642,0.22788645,0.034657,100
1643,-0.062422693,0.028712213,100
1644,-0.1427607,0.13533026,100
1645,-0.415808,-0.093421996,100
1646,-0.116472065,0.06091249,100
1647,-0.1915879,-0.35616934,100
1648,0.44872147,-0.06895238,100
1649,-0.13197228,-0.016930282,100
1650,-0.012035817,-0.20518583,100
1651,-0.0036412776,0.19147283,100
1652,-0.07352331,-0.21474302,100
1653,0.030407608,0.34258646,100
1654,0.035078704,0.08766544,100
1655,-0.06513977,-0.059156716,100
1656,0.12724131,0.2614255,100
1657,-0.11350453,-0.11515492,100
1658,0.16100737,0.07681388,100
1659,0.03286299,-0.3456403,100
1660,-0.2420372,-0.026300788,100
1661,-0.20749632,-0.286398,100
1662,0.3022117,0.22359991,100
1663,-0.00034433603,0.22549611,100
1664,-0.10794982,0.062447846,100
1665,0.17257144,-0.012746751,100
1666,0.25380242,0.23722476,100
1667,-0.12976065,-0.28970754,100
1668,-0.2790816,-0.35801923,100
1669,-0.5010998,0.049624085,100
1670,-0.1309363,0.027100384,100
1671,0.34018475,-0.01507026,100
1672,-0.17309234,-0.114608645,100
1673,0.041747004,0.07771355,100
1674,0.19475189,-0.12166244,100
1675,-0.20420375,-0.030991018,100
1676,0.16755223,0.22362003,100
1677,-0.086114466,-0.11143428,100
1678,0.005674809,0.1182431,100
1679,0.09222369,0.04185307,100
1680,-0.24987641,-0.09326458,100
1681,-0.04396552,-0.011795521,100
1682,-0.37020323,-0.17610317,100
1683,-0.07685462,0.35957202,100
1684,0.21225289,0.16814727,100
1685,0.12468812,0.39536133,100
1686,-0.21277747,-0.064607024,100
1687,-0.18198124,-0.030037463,100
1688,-0.024366379,0.017764807,100
1689,0.03393644,0.23593336,100
1690,-0.07339981,0.15237579,100
1691,-0.31857422,0.07586205,100
1692,-0.41170904,-0.07424039,100
1693,0.008689135,-0.19026953,100
1694,0.014250517,0.15794003,100
1695,0.06772779,-0.0021600127,100
1696,-0.25291756,0.0133315325,100
1697,-0.03198394,-0.05210632,100
1698,-0.04351315,-0.13867432,100
1699,-0.19100025,-0.10823524,100
1700,-0.21543494,-0.30846316,100
1701,0.35598037,-0.068928,100
1702,-0.036275208,-0.05476755,100
1703,0.23114951,0.04595083,100
1704,-0.19621137,-0.028789818,100
1705,-0.076132804,-0.15561247,100
1706,-0.11606595,-0.13260764,100
1707,0.27991712,-0.078564465,100
1708,-0.10721806,-0.28634733,100
1709,-0.04375872,0.02930814,100
1710,0.07900584,-0.13822895,100
1711,-0.28962657,0.21199724,100
1712,0.0648599,-0.18298799,100
1713,0.057489008,0.025859714,100
1714,0.14568946,0.12294552,100
1715,0.10259277,-0.15426594,100
1716,-0.24685827,-0.13232774,100
1717,0.09509535,0.12575555,100
1718,-0.06914145,-0.052870512,100
1719,0.09677556,-0.35006803,100
1720,-0.054095685,0.12673256,100
1721,-0.14629066,0.170221,100
1722,0.16724572,0.1406999,100
1723,0.0914374,-0.070516944,100
1724,-0.09612158,0.1263037,100
1725,0.23135442,-0.14648789,100
1726,-0.19558004,0.17939383,100
1727,-0.14943773,0.005103886,100
1728,-0.1715861,0.24574098,100
1729,-0.14371017,-0.24205309,100
1730,0.12160888,0.095611274,100
1731,0.1503577,-0.01717931,100
1732,-0.0037207305,-0.06438506,100
1733,-0.08913687,0.03883016,100
1734,0.14609139,-0.0021227002,100
1735,-0.1059511,0.16176838,100
1736,0.009005576,-0.069527924,100
1737,0.2882964,-0.100372076,100
1738,-0.083875686,-0.3103252,100
1739,-0.14249596,-0.0012001395,100
1740,-0.098288625,-0.22554857,100
1741,0.14551878,-0.1573593,100
1742,0.07105279,0.076377034,100
1743,0.27818093,-0.11142224,100
1744,0.06526825,0.00746423,100
1745,0.030160636,-0.0016968846,100
1746,0.15829071,0.3391354,100
1747,-0.18645087,0.085020065,100
1748,-0.29969868,0.086021096,100
1749,-0.1932225,-0.040530026,100
1750,0.13210174,-0.10470909,100
1751,0.06367132,0.2785064,100
1752,0.22886103,-0.30140483,100
1753,0.23297098,0.06678426,100
1754,0.096017644,-0.08442289,100
1755,-0.24165508,0.2216205,100
1756,-0.2129257,-0.08841938,100
1757,0.20802385,-0.25215656,100
1758,0.08967063,-0.24606037,100
1759,-0.05156383,-0.1516304,100
1760,-0.30120078,0.051441133,100
1761,-0.05171123,0.032470345,100
1762,0.12289633,-0.10019457,100
1763,0.026115954,0.21817636,100
1764,-0.17229709,-0.20027137,100
1765,0.041861027,0.0082829,100
1766,-0.53440714,-0.03375441,100
1767,-0.04049161,-0.27076066,100
1768,0.054552287,0.028274953,100
1769,0.18497589,0.14698854,100
1770,-0.31499305,0.083724916,100
1771,-0.14390084,-0.09585291,100
1772,0.124890834,0.08356395,100
1773,0.027069896,0.048701197,100
1774,0.15354446,0.185056,100
1775,-0.030850261,0.0651283,100
1776,0.02864483,-0.18016547,100
1777,0.28883094,-0.21572226,100
1778,0.37068626,0.31779164,100
1779,-0.07078758,0.1627495,100
1780,0.24265903,-0.18327278,100
1781,0.10417451,0.004283488,100
1782,0.06673932,-0.12289393,100
1783,-0.038039327,0.03456229,100
1784,-0.22333029,-0.15148127,100
1785,-0.075861394,0.22420684,100
1786,-0.039873242,0.08985156,100
1787,0.06431344,-0.15617764,100
1788,-0.12808588,0.04691428,100
1789,-0.14985833,0.05615288,100
1790,0.1591595,0.23081747,100
1791,-0.059919536,0.0030769706,100
1792,-0.11294812,0.26672423,100
1793,0.11814323,0.4018523,100
1794,-0.24930891,-0.048701704,100
1795,-0.048502058,-0.10638946,100
1796,0.09613034,0.049494892,100
1797,0.13812125,0.29332775,100
1798,-0.027268618,0.12001082,100
1799,-0.003430605,-3.4928322e-05,100
1800,-0.14467546,0.10534206,100
1801,-0.22436991,0.09378517,100
1802,0.010234922,-0.23184735,100
1803,0.09759399,0.034334004,100
1804,-0.2031484,0.008660257,100
1805,-0.31907502,-0.041993916,100
1806,-0.20170131,0.042087555,100
1807,0.25730568,-0.006480038,100
1808,-0.23178378,0.03305292,100
1809,-0.45211807,-0.12479538,100
1810,-0.04156035,0.076199174,100
1811,0.15505993,0.04768139,100
1812,-0.24162677,0.0136345625,100
1813,0.1478125,0.14874098,100
1814,0.0737457,-0.29700243,100
1815,0.15451598,-0.22316355,100
1816,-0.2057735,0.08756316,100
1817,-0.06786391,-0.06538808,100
1818,-0.0008672178,-0.004418075,100
1819,-0.13245693,0.03681314,100
1820,0.025116026,0.08950204,100
1821,-0.20182142,-0.2761374,100
1822,-0.20472828,-0.23413152,100
1823,-0.2157962,0.0023056269,100
1824,-0.004559517,0.08841759,100
1825,0.032548696,-0.19021302,100
1826,-0.14175329,-0.08608937,100
1827,0.007911295,-0.17274803,100
1828,0.059586793,-0.04109466,100
1829,0.14248663,-0.14527136,100
1830,-0.13562664,-0.21958888,100
1831,0.19996512,-0.06522602,100
1832,-0.04401529,0.11328834,100
1833,-0.04384449,0.29428867,100
1834,-0.0031718314,0.09645158,100
1835,-0.1331084,-0.16295117,100
1836,0.16560331,-0.10699999,100
1837,-0.23700425,-0.015338004,100
1838,0.052137285,-0.0921672,100
1839,0.1304881,-0.07590389,100
1840,0.070337534,0.1313329,100
1841,-0.2813261,-0.14412665,100
1842,0.37264168,0.044442803,100
1843,0.24441843,0.35777876,100
1844,-0.40833744,0.058279306,100
1845,-0.10614431,-0.14780813,100
1846,0.09596713,-0.15028042,100
1847,-0.115636796,0.0080887675,100
1848,-0.18101218,-0.039821923,100
1849,0.068130136,-0.050305486,100
1850,-0.28144774,0.40565175,100
1851,0.21139011,0.1850856,100
1852,-0.21276906,0.0027316213,100
1853,-0.052589566,0.37836924,100
1854,0.3152724,0.18000361,100
1855,0.16990057,-0.1576919,100
1856,-0.0114654,0.33191425,100
1857,0.11185661,0.06445357,100
1858,0.06428704,0.19267505,100
1859,0.2504326,0.17001781,100
1860,-0.0949631,0.093634576,100
1861,-0.2527583,0.10181373,100
1862,0.07466298,-5.3465366e-05,100
1863,0.012216955,-0.18486696,100
1864,-0.27855054,-0.1311261,100
1865,-0.21692291,-0.0378471,100
1866,0.005535573,0.08589333,100
1867,-0.21971151,0.026227176,100
1868,-0.21564707,0.052090168,100
1869,0.17476174,-0.08524656,100
1870,0.09696925,0.022811234,100
1871,-0.04479757,0.29726323,100
1872,-0.3101391,0.11445069,100
1873,-0.40906516,0.119990736,100
1874,0.07109618,-0.2648651,100
1875,-0.07956976,0.01288408,100
1876,-0.12170619,-0.04416567,100
1877,-0.04371199,-0.28421998,100
1878,-0.22843978,-0.035631716,100
1879,-0.4429544,-0.18812698,100
1880,-0.17389324,0.12407881,100
1881,-0.09665325,-0.14668447,100
1882,-0.13175192,-0.16796863,100
1883,-0.4045156,0.16326222,100
1884,0.071627825,-0.063913345,100
1885,0.1021032,0.069906056,100
1886,-0.1395199,0.061035156,100
1887,-0.27082226,0.00057166815,100
1888,-0.046118557,0.39599428,100
1889,-0.0074626505,-0.09716177,100
1890,-0.40310976,0.22151005,100
1891,0.18902612,0.1558893,100
1892,-0.00040230155,0.09251964,100
1893,-0.07029936,0.15058252,100
1894,-0.016551495,0.03609866,100
1895,-0.18800738,-0.12734348,100
1896,0.095721096,-0.14548188,100
1897,0.09872016,0.34339672,100
1898,-0.025883406,-0.0510239,100
1899,-0.20296314,0.04486209,100
1900,0.19197887,-0.0508011,100
1901,0.22000116,-0.22980338,100
1902,-0.22991183,0.24324334,100
1903,-0.29568383,-0.049746394,100
1904,-0.07389173,-0.06583375,100
1905,0.04892224,-0.05031228,100
1906,0.09431836,-0.058035553,100
1907,-0.13421264,-0.06715602,100
1908,-0.012069553,-0.37192482,100
1909,0.06420961,-0.15484542,100
1910,-0.22300884,0.091207504,100
1911,-0.13057101,-0.07086992,100
1912,0.063643664,-0.06920874,100
1913,-0.0728564,0.24560246,100
1914,0.0016889274,-0.09372407,100
1915,0.0990583,-0.25014395,100
1916,0.055110484,-0.11315435,100
1917,-0.10627657,0.13722643,100
1918,0.38566864,0.15245289,100
1919,-0.11408517,0.16815165,100
1920,0.24284975,0.41090605,100
1921,-0.065271705,-0.100328445,100
1922,0.14554653,0.050938636,100
1923,0.17822132,-0.25796157,100
1924,0.082308024,-0.2435767,100
1925,-0.107626826,0.009963691,100
1926,0.21255039,-0.01384753,100
1927,-0.5384253,0.09034294,100
1928,0.16505107,0.16244411,100
1929,0.2703609,0.062345326,100
1930,-0.15421554,-0.1080215,100
1931,-0.033902913,-0.06529689,100
1932,-0.0134602785,0.1116727,100
1933,0.21180144,-0.49116617,100
1934,-0.24078992,-0.20076126,100
1935,0.16741227,-0.18340856,100
1936,-0.034777433,-0.10098982,100
1937,-0.252072,-0.099908054,100
1938,-0.07635686,0.075087816,100
1939,0.07088204,0.14524484,100
1940,0.12538365,0.09845364,100
1941,-0.109185725,-0.20607239,100
1942,-0.13858825,0.13318342,100
1943,0.05030349,-0.15893918,100
1944,0.07584657,0.16855904,100
1945,-0.13663575,0.13312131,100
1946,0.14175412,-0.016875923,100
1947,0.1464948,-0.07077831,100
1948,-0.078507274,-0.07587904,100
1949,-0.008660048,-0.12596738,100
1950,-0.09709689,0.44250083,100
1951,0.122533694,0.21677747,100
1952,0.19327942,0.04398215,100
1953,0.064970225,-0.054703653,100
1954,-0.13211259,-0.2143228,100
1955,-0.16453177,-0.10591334,100
1956,0.29767084,0.012334824,100
1957,0.17247358,0.060824722,100
1958,0.062121034,-0.2582131,100
1959,-0.0746257,-0.022553861,100
1960,0.051898986,-0.060270727,100
1961,0.12922055,0.06466469,100
1962,0.18554497,0.18766856,100
1963,-0.13488683,0.13492548,100
1964,0.17423457,0.01209259,100
1965,0.0153648555,-0.061246097,100
1966,0.10208267,0.068187475,100
1967,-0.11722952,-0.014387906,100
1968,0.22102518,-0.089280605,100
1969,-0.15790454,0.1953651,100
1970,0.10758883,-0.16455716,100
1971,0.23269933,0.027916849,100
1972,0.3029337,0.047490954,100
1973,0.2892545,0.29346368,100
1974,0.35924816,-0.27002162,100
1975,0.16308351,-0.05759293,100
1976,-0.2833425,-0.03125161,100
1977,-0.29435048,0.035334766,100
1978,-0.3633733,-0.19362813,100
1979,0.10796669,-0.022147834,100
1980,0.2211362,0.056680948,100
1981,-0.37328658,-0.06305009,100
1982,-0.12548745,0.15517214,100
1983,-0.16149393,0.09825605,100
1984,0.11483112,-0.11676687,100
1985,-0.15673336,-0.08086848,100
1986,0.10351601,-0.14581674,100
1987,0.18800592,-0.26350635,100
1988,-0.2291629,-0.043943703,100
1989,0.040804535,0.035657585,100
1990,-0.21906802,0.066741884,100
1991,-0.34938994,0.030232966,100
1992,-0.025798649,0.055808663,100
1993,0.083845586,0.14339837,100
1994,0.36038888,0.06914806,100
1995,-0.00046870112,-0.054590285,100
1996,0.17632373,0.097292244,100
1997,-0.14858636,0.163504,100
1998,0.13390033,-0.06974834,100
1999,-0.08738428,-0.0515002,100
2000,-0.103385806,0.042820245,100
2001,-0.17503318,0.11454782,100
2002,0.20789173,0.21849647,100
2003,0.09324196,0.1073429,100
2004,-0.21997187,0.2953553,100
2005,0.23664378,0.17218763,100
2006,-0.027321994,-0.042886913,100
2007,0.19833356,0.1433594,100
2008,-0.038313776,0.038178086,100
2009,0.07878469,-0.038636625,100
2010,0.048378944,0.21093968,100
2011,-0.1966506,-0.04834169,100
2012,0.080769345,0.22375396,100
2013,0.006816387,-0.11295992,100
2014,0.20715596,0.015487492,100
2015,-0.097233385,-0.22378045,100
2016,0.16211,-0.40082568,100
2017,-0.025776237,0.10515764,100
2018,-0.07310581,0.23771268,100
2019,0.28362727,-0.100925505,100
2020,-0.20096263,-0.08458847,100
2021,0.10043639,-0.3892858,100
2022,-0.032795787,-0.48894364,100
2023,-0.1432657,0.10934752,100
2024,-0.18858567,0.10726029,100
2025,0.17633012,0.041737795,100
2026,-0.19045547,0.040628552,100
2027,0.09040743,-0.22306043,100
2028,0.09484927,0.17237645,100
2029,0.40684137,-0.2742808,100
2030,-0.020703226,0.019515634,100
2031,0.00824073,-0.07467848,100
2032,-0.040489286,-0.026286304,100
2033,-0.13542882,-0.14456815,100
2034,-0.093942255,-0.41641253,100
2035,0.5095439,0.10242841,100
2036,-0.23876473,0.006058216,100
2037,0.036406398,0.03990507,100
2038,0.20075713,-0.00406003,100
2039,0.03806299,0.06496757,100
2040,-0.064210266,0.11220008,100
2041,-0.1069231,0.15399009,100
2042,-0.3556722,0.084670186,100
2043,-0.10639927,0.23683369,100
2044,-0.265487,0.002994001,100
2045,0.17485914,0.079438955,100
2046,-0.25487593,0.09996155,100
2047,0.09716524,0.075129926,100
2048,0.21231967,0.15080822,100
2049,0.2199391,-0.078232884,100
2050,-0.2142711,-0.2811647,100
2051,-0.15820196,0.3267836,100
2052,0.14445484,-0.055609286,100
2053,0.133411,0.21575627,100
2054,-0.0076692402,-0.014742792,100
2055,0.022851259,0.11727625,100
2056,-0.047804326,0.3631883,100
2057,-0.29505733,-0.31116515,100
2058,0.35154143,0.054894686,100
2059,0.40939352,0.19383729,100
2060,-0.3139374,0.27673492,100
2061,-0.12840015,0.103672326,100
2062,-0.035440594,-0.18948096,100
2063,0.44254553,0.23925716,100
2064,-0.021460593,0.084698796,100
2065,-0.33936682,0.2351886,100
2066,-0.12618491,0.008807957,100
2067,0.23196997,-0.56725806,100
2068,0.055803448,-0.1572175,100
2069,0.10271944,-0.143354,100
2070,-0.09803411,0.22450241,100
2071,-0.40502504,-0.14328283,100
2072,-0.051885933,-0.064615965,100
2073,0.14625579,-0.2759769,100
2074,-0.106702894,-0.033394337,100
2075,0.037085623,-0.12825096,100
2076,-0.24942729,0.22525647,100
2077,0.2090193,0.044938803,100
2078,-0.057542115,-0.15932018,100
2079,-0.26932415,-0.23385942,100
2080,0.0018116236,0.123163074,100
2081,0.24729282,0.052621394,100
2082,0.042051435,-0.16610491,100
2083,0.2160554,0.03598398,100
2084,0.06702487,0.010806382,100
2085,-0.1748986,0.22055069,100
2086,-0.088433355,0.08099234,100
2087,0.18371433,0.08428347,100
2088,-0.1714513,-0.38472134,100
2089,-0.21697643,0.23569599,100
2090,-0.0905453,-0.07389009,100
2091,-0.08505845,0.060244143,100
2092,0.29966354,0.16899732,100
2093,-0.12402806,-0.06914461,100
2094,0.27580452,-0.13348216,100
2095,0.10026893,-0.121632636,100
2096,-0.11994636,0.12533146,100
2097,0.10109143,-0.22642326,100
2098,-0.19706813,0.18350923,100
2099,-0.22372165,-0.109326065,100
2100,-0.03650254,0.027717113,100
2101,-0.021151572,-0.121656716,100
2102,-0.00062200427,0.20368668,100
2103,-0.17890236,-0.11135888,100
2104,-0.10896346,-0.14700371,100
2105,-0.00893718,-0.051707685,100
2106,-0.44992283,-0.2042222,100
2107,0.18964987,-0.09546214,100
2108,-0.011823982,0.040157676,100
2109,0.18202929,-0.1899361,100
2110,-0.16420469,-0.09674865,100
2111,-0.27441588,-0.05079943,100
2112,0.023871899,-0.0950343,100
2113,-0.11342579,0.06392339,100
2114,0.07759108,-0.014620066,100
2115,-0.28978792,0.0029116273,100
2116,0.16833778,-0.24455899,100
2117,0.24674508,-0.32547206,100
2118,0.0026825368,0.06774998,100
2119,-0.17819408,-0.105466485,100
2120,-0.04501775,0.010671258,100
2121,0.07533142,0.051782787,100
2122,-0.3735688,-0.14348602,100
2123,0.1074194,-0.013050616,100
2124,0.25370717,-0.009308934,100
2125,0.3334363,0.04346791,100
2126,-0.23772219,-0.083985984,100
2127,0.113514215,0.01170665,100
2128,-0.24308112,-0.07109165,100
2129,0.09822109,-0.09367573,100
2130,0.0026960075,-0.22559148,100
2131,-0.038548946,0.29235017,100
2132,0.042620897,0.02492708,100
2133,-0.13322166,0.06706101,100
2134,-0.0711554,0.027625978,100
2135,0.02482301,0.071008265,100
2136,-0.16579804,0.048919648,100
2137,0.21523815,0.092558086,100
2138,-0.23027197,-0.21505183,100
2139,0.109164596,0.088531375,100
2140,0.07671738,0.115787655,100
2141,-0.27659354,-0.044107735,100
2142,-0.040739447,-0.016714513,100
2143,0.32332855,-0.09019774,100
2144,-0.12719482,0.07567352,100
2145,-0.07917777,-0.060835302,100
2146,-0.038105875,-0.11876023,100
2147,0.22998878,0.22300822,100
2148,0.030964702,-0.07795799,100
2149,-0.22859284,0.05122292,100
2150,-0.37722757,-0.03309053,100
2151,0.19449458,0.23610136,100
2152,0.084084034,0.1621753,100
2153,0.04723683,0.055680454,100
2154,-0.27984574,-0.04687065,100
2155,0.041197747,0.15236336,100
2156,0.19852933,-0.016431034,100
2157,-0.4371213,0.115398824,100
2158,-0.20083246,-0.11978418,100
2159,-0.2327269,0.28237483,100
2160,-0.3151782,-0.13474387,100
2161,0.39602897,-0.0386222,100
2162,0.1559716,0.09899628,100
2163,-0.2309865,0.059876353,100
2164,-0.13716817,0.109550536,100
2165,-0.17054006,-0.19077438,100
2166,-0.5197301,-0.12703675,100
2167,0.041779548,0.1345661,100
2168,-0.052587926,-0.39664203,100
2169,-0.18317771,0.13464749,100
2170,0.16610071,0.07399055,100
2171,-0.23150423,0.04427755,100
2172,0.2892453,-0.15323925,100
2173,-0.34908155,0.15056026,100
2174,-0.16935739,-0.31464535,100
2175,-0.23570713,-0.006933093,100
2176,0.035594493,-0.1499762,100
2177,0.199891,0.5399022,100
2178,-0.25094005,-0.12689513,100
2179,0.19082722,-0.0019134283,100
2180,0.1376375,-0.1323387,100
2181,-0.13670397,-0.17848349,100
2182,0.032141447,0.17141595,100
2183,-0.19852975,-0.20262486,100
2184,-0.045968145,-0.052355945,100
2185,-0.31163874,-0.01097244,100
2186,-0.22210678,-0.05827707,100
2187,0.030216366,0.100610554,100
2188,-0.061161757,0.10711917,100
2189,0.12178089,-0.03136134,100
2190,-0.22358021,-0.23723829,100
2191,-0.14535937,-0.27308983,100
2192,-0.052539915,0.24769846,100
2193,0.036578536,0.09476012,100
2194,0.0106447935,0.10614556,100
2195,-0.27968422,0.11280185,100
2196,-0.08397648,0.039427757,100
2197,-0.08807707,-0.0038093328,100
2198,0.1417401,0.0259614,100
2199,-0.06219223,0.22248009,100
2200,0.011944175,0.24771404,100
2201,-0.04283628,0.00442487,100
2202,0.32766554,0.08272603,100
2203,0.036064,-0.22607577,100
2204,-0.34892252,-0.29601878,100
2205,-0.23853436,0.16056678,100
2206,0.026036233,-0.12407482,100
2207,0.014817566,-0.074005425,100
2208,-0.06926122,0.17908931,100
2209,-0.10379574,-0.152291,100
2210,0.054965883,0.17888987,100
2211,-0.028243214,0.08804089,100
2212,0.0789751,0.066782296,100
2213,-0.33814743,-0.26145422,100
2214,0.1988962,-0.03526491,100
2215,0.090267956,-0.08181888,100
2216,-0.1958544,0.14596218,100
2217,-0.03809747,0.019650161,100
2218,-0.18154064,0.26151586,100
2219,0.19990695,-0.10699254,100
2220,-0.03716728,0.099071205,100
2221,-0.082541704,-0.061600506,100
2222,-0.050512105,-0.0126127,100
2223,-0.21183506,-0.074444294,100
2224,0.20996037,-0.19508058,100
2225,0.20218346,-0.25349486,100
2226,0.027679712,-0.13704461,100
2227,0.07907289,0.10495564,100
2228,-0.3578787,0.18533507,100
2229,-0.00428012,-0.062125385,100
2230,-0.06204456,0.13975444,100
2231,0.3967061,0.09468061,100
2232,-0.10690066,-0.18391198,100
2233,-0.18606374,-0.1220358,100
2234,-0.20848295,-0.14241588,100
2235,0.091881245,-0.31171745,100
2236,0.25488618,0.38012165,100
2237,0.0923166,0.16022679,100
2238,0.37894535,0.038778484,100
2239,-0.15548271,-0.29362494,100
2240,0.20138584,-0.09000486,100
2241,0.23874012,0.20368952,100
2242,-0.39181808,-0.22468704,100
2243,-0.15016332,-0.16285485,100
2244,0.15685824,-0.1601255,100
2245,-0.2455968,-0.19040883,100
2246,0.059213758,-0.087780595,100
2247,-0.025276005,0.034368157,100
2248,0.054982096,0.2174949,100
2249,0.16986479,0.021017611,100
2250,0.3102259,0.055582523,100
2251,-0.06125453,0.15669161,100
2252,-0.25850728,0.29952106,100
2253,0.19022839,0.1152406,100
2254,0.075877786,-0.27144402,100
2255,0.2225949,0.1381383,100
2256,0.009224027,0.03317821,100
2257,0.101457626,0.13499707,100
2258,0.04796371,0.040854484,100
2259,-0.029278934,-0.23754734,100
2260,0.112742186,-0.16942608,100
2261,-0.17347914,0.2101095,100
2262,0.045380563,0.12359634,100
2263,-0.055053145,-0.15475124,100
2264,0.20675561,0.05215627,100
2265,-0.03988573,-0.25664425,100
2266,-0.17874274,-0.5364124,100
2267,0.025443733,0.11468077,100
2268,0.33464262,-0.019249499,100
2269,0.03617713,0.22437325,100
2270,-0.17759886,-0.3285355,100
2271,0.34774148,-0.1467936,100
2272,0.33556116,0.21149576,100
2273,0.022500873,-0.08404505,100
2274,-0.042357236,0.18393436,100
2275,0.0934135,-0.07943988,100
2276,-0.0015039146,0.13113779,100
2277,0.10469678,-0.08295101,100
2278,-0.2168068,0.1588952,100
2279,-0.07463217,-0.17604965,100
2280,0.16857454,-0.023005724,100
2281,-0.5549897,-0.12648398,100
2282,0.13869731,0.0816088,100
2283,0.17531349,0.19879097,100
2284,0.4037257,0.1423189,100
2285,-0.052440852,-0.10714781,100
2286,0.32767734,-0.016836464,100
2287,-0.09763986,0.12465373,100
2288,0.0793802,0.15944043,100
2289,-0.12845746,-0.2620713,100
2290,0.21566662,0.04310289,100
2291,0.035729915,-0.13343531,100
2292,-0.2943981,-0.0143969655,100
2293,-0.22453585,0.08685905,100
2294,-0.09622991,-0.15838134,100
2295,-0.11008826,-0.05342287,100
2296,-0.21873626,-0.46815532,100
2297,0.31236628,0.016251624,100
2298,-0.33929554,0.20517546,100
2299,-0.015346378,-0.1753698,100
2300,-0.044754177,0.15579191,100
2301,-0.07489279,0.24684387,100
2302,-0.08218542,-0.3144927,100
2303,0.15185104,0.13744527,100
2304,-0.015864104,-0.23402894,100
2305,-0.2244694,0.2462039,100
2306,-0.104308814,0.14270741,100
2307,0.29337013,-0.13506025,100
2308,-0.008424252,0.006394565,100
2309,-0.15811792,0.1797862,100
2310,-0.10778394,0.0509364,100
2311,-0.2979509,-0.10033131,100
2312,-0.017024904,0.06679031,100
2313,-0.03666994,-0.34449285,100
2314,0.02785477,0.040027797,100
2315,-0.06838694,-0.41652477,100
2316,-0.0009369254,-0.13323873,100
2317,-0.11668226,-0.08666164,100
2318,0.10216677,-0.0038354397,100
2319,-0.25668374,0.13962975,100
2320,0.16655636,-0.0031078458,100
2321,-0.087902725,-0.33375108,100
2322,0.33765203,0.14018792,100
2323,-0.26076874,0.22064611,100
2324,-0.32974985,-0.2495501,100
2325,0.3117969,-0.20778275,100
2326,0.02497074,0.099199,100
2327,-0.23122564,0.13970709,100
2328,-0.09038305,-0.05650395,100
2329,0.047758102,0.29961044,100
2330,-0.1781441,0.16541892,100
2331,-0.21720526,0.008468211,100
2332,0.00015613437,0.1061607,100
2333,0.01949948,-0.08334422,100
2334,-0.26868352,-0.16723454,100
2335,-0.14416635,-0.16062325,100
2336,-0.0019054115,0.09278989,100
2337,-0.12738732,-0.066183746,100
2338,-0.28770968,0.20264938,100
2339,-0.21118245,-0.012033999,100
2340,-0.31147328,-0.23566908,100
2341,-0.051115036,-0.041908205,100
2342,-0.07790974,0.18328121,100
2343,0.03252104,-0.23828208,100
2344,0.1782722,-0.070340335,100
2345,0.14799418,0.20392847,100
2346,0.060265988,-0.111425996,100
2347,-0.16185787,0.1385198,100
2348,0.012946308,0.07141894,100
2349,0.09377934,-0.084861755,100
2350,0.18470295,0.18177122,100
2351,-0.08877888,-0.19690043,100
2352,-0.4701163,-0.042009592,100
2353,-0.16284013,0.22268385,100
2354,-0.060796052,-0.20715046,100
2355,-0.094086915,0.17527032,100
2356,-0.2548165,0.037153065,100
2357,-0.01845181,-0.12780374,100
2358,-0.06468341,-0.22977692,100
2359,0.06905024,-0.2689476,100
2360,-0.3086302,0.36494842,100
2361,0.056720674,-0.08880162,100
2362,-0.1494281,0.07788196,100
2363,-0.12079087,-0.16913265,100
2364,-0.27940598,-0.052645445,100
2365,0.025788695,-0.10780376,100
2366,0.061222553,0.0035396814,100
2367,-0.0150253475,-0.15488392,100
2368,-0.15562972,-0.1271075,100
2369,-0.15590659,-0.107070625,100
2370,0.20154577,-0.1399011,100
2371,-0.09103885,0.0045161247,100
2372,0.0038360655,-0.038852096,100
2373,0.08743657,0.070227,100
2374,0.08574095,-0.31096154,100
2375,-0.101508915,-0.07581413,100
2376,0.034889907,0.08649033,100
2377,0.2713345,0.21675405,100
2378,-0.09664038,0.14676315,100
2379,-0.12354806,0.11016327,100
2380,0.3186397,-0.27209324,100
2381,0.06544396,-0.262645,100
2382,-0.07843718,-0.27979094,100
2383,0.041831166,-0.01692611,100
2384,0.35836485,-0.14564615,100
2385,-0.30804822,-0.031221569,100
2386,0.05353573,0.3224579,100
