,loss,ss,Set size,DDPM loss
563,0.01126717310398817,10,10,0.01126717310398817
564,0.00847268383949995,10,10,0.00847268383949995
565,0.006227625533938408,10,10,0.006227625533938408
566,0.007560820784419775,10,10,0.007560820784419775
567,0.006528357043862343,10,10,0.006528357043862343
568,0.009757455438375473,10,10,0.009757455438375473
569,0.006109857466071844,10,10,0.006109857466071844
570,0.01541121769696474,10,10,0.01541121769696474
571,0.009378110058605671,10,10,0.009378110058605671
572,0.0066732382401824,10,10,0.0066732382401824
573,0.010590366087853909,10,10,0.010590366087853909
574,0.008405687287449837,10,10,0.008405687287449837
575,0.007397622801363468,10,10,0.007397622801363468
576,0.009431497193872929,10,10,0.009431497193872929
577,0.012633350677788258,10,10,0.012633350677788258
